Real-time data - subject to revision
Copyright Environment Canada(2024)

"Real-Time Hydrometric Data for CHIPPEWA CREEK AT NORTH BAY (02DD014) [ON]"

02DD014,"CHIPPEWA CREEK AT NORTH BAY"
Description of parameters:
47,"Discharge (unit values)",m³/s

Date (EST),Parameter ,Value (m³/s),Approval,Qualifier
2024-07-22 15:15:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 15:20:00,47,0.191,Provisional,UNSPECIFIED
2024-07-22 15:25:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 15:30:00,47,0.185,Provisional,UNSPECIFIED
2024-07-22 15:35:00,47,0.185,Provisional,UNSPECIFIED
2024-07-22 15:40:00,47,0.185,Provisional,UNSPECIFIED
2024-07-22 15:45:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 15:50:00,47,0.191,Provisional,UNSPECIFIED
2024-07-22 15:55:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 16:00:00,47,0.191,Provisional,UNSPECIFIED
2024-07-22 16:05:00,47,0.191,Provisional,UNSPECIFIED
2024-07-22 16:10:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 16:15:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 16:20:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 16:25:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 16:30:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 16:35:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 16:40:00,47,0.185,Provisional,UNSPECIFIED
2024-07-22 16:45:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 16:50:00,47,0.185,Provisional,UNSPECIFIED
2024-07-22 16:55:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 17:00:00,47,0.185,Provisional,UNSPECIFIED
2024-07-22 17:05:00,47,0.191,Provisional,UNSPECIFIED
2024-07-22 17:10:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 17:15:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 17:20:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 17:25:00,47,0.185,Provisional,UNSPECIFIED
2024-07-22 17:30:00,47,0.185,Provisional,UNSPECIFIED
2024-07-22 17:35:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 17:40:00,47,0.182,Provisional,UNSPECIFIED
2024-07-22 17:45:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 17:50:00,47,0.182,Provisional,UNSPECIFIED
2024-07-22 17:55:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 18:00:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 18:05:00,47,0.185,Provisional,UNSPECIFIED
2024-07-22 18:10:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 18:15:00,47,0.185,Provisional,UNSPECIFIED
2024-07-22 18:20:00,47,0.191,Provisional,UNSPECIFIED
2024-07-22 18:25:00,47,0.182,Provisional,UNSPECIFIED
2024-07-22 18:30:00,47,0.185,Provisional,UNSPECIFIED
2024-07-22 18:35:00,47,0.185,Provisional,UNSPECIFIED
2024-07-22 18:40:00,47,0.182,Provisional,UNSPECIFIED
2024-07-22 18:45:00,47,0.185,Provisional,UNSPECIFIED
2024-07-22 18:50:00,47,0.182,Provisional,UNSPECIFIED
2024-07-22 18:55:00,47,0.185,Provisional,UNSPECIFIED
2024-07-22 19:00:00,47,0.182,Provisional,UNSPECIFIED
2024-07-22 19:05:00,47,0.180,Provisional,UNSPECIFIED
2024-07-22 19:10:00,47,0.180,Provisional,UNSPECIFIED
2024-07-22 19:15:00,47,0.188,Provisional,UNSPECIFIED
2024-07-22 19:20:00,47,0.185,Provisional,UNSPECIFIED
2024-07-22 19:25:00,47,0.182,Provisional,UNSPECIFIED
2024-07-22 19:30:00,47,0.182,Provisional,UNSPECIFIED
2024-07-22 19:35:00,47,0.180,Provisional,UNSPECIFIED
2024-07-22 19:40:00,47,0.177,Provisional,UNSPECIFIED
2024-07-22 19:45:00,47,0.180,Provisional,UNSPECIFIED
2024-07-22 19:50:00,47,0.180,Provisional,UNSPECIFIED
2024-07-22 19:55:00,47,0.182,Provisional,UNSPECIFIED
2024-07-22 20:00:00,47,0.185,Provisional,UNSPECIFIED
2024-07-22 20:05:00,47,0.182,Provisional,UNSPECIFIED
2024-07-22 20:10:00,47,0.180,Provisional,UNSPECIFIED
2024-07-22 20:15:00,47,0.180,Provisional,UNSPECIFIED
2024-07-22 20:20:00,47,0.174,Provisional,UNSPECIFIED
2024-07-22 20:25:00,47,0.177,Provisional,UNSPECIFIED
2024-07-22 20:30:00,47,0.180,Provisional,UNSPECIFIED
2024-07-22 20:35:00,47,0.180,Provisional,UNSPECIFIED
2024-07-22 20:40:00,47,0.177,Provisional,UNSPECIFIED
2024-07-22 20:45:00,47,0.182,Provisional,UNSPECIFIED
2024-07-22 20:50:00,47,0.185,Provisional,UNSPECIFIED
2024-07-22 20:55:00,47,0.182,Provisional,UNSPECIFIED
2024-07-22 21:00:00,47,0.177,Provisional,UNSPECIFIED
2024-07-22 21:05:00,47,0.182,Provisional,UNSPECIFIED
2024-07-22 21:10:00,47,0.177,Provisional,UNSPECIFIED
2024-07-22 21:15:00,47,0.180,Provisional,UNSPECIFIED
2024-07-22 21:20:00,47,0.180,Provisional,UNSPECIFIED
2024-07-22 21:25:00,47,0.177,Provisional,UNSPECIFIED
2024-07-22 21:30:00,47,0.180,Provisional,UNSPECIFIED
2024-07-22 21:35:00,47,0.180,Provisional,UNSPECIFIED
2024-07-22 21:40:00,47,0.177,Provisional,UNSPECIFIED
2024-07-22 21:45:00,47,0.177,Provisional,UNSPECIFIED
2024-07-22 21:50:00,47,0.180,Provisional,UNSPECIFIED
2024-07-22 21:55:00,47,0.177,Provisional,UNSPECIFIED
2024-07-22 22:00:00,47,0.177,Provisional,UNSPECIFIED
2024-07-22 22:05:00,47,0.180,Provisional,UNSPECIFIED
2024-07-22 22:10:00,47,0.177,Provisional,UNSPECIFIED
2024-07-22 22:15:00,47,0.174,Provisional,UNSPECIFIED
2024-07-22 22:20:00,47,0.174,Provisional,UNSPECIFIED
2024-07-22 22:25:00,47,0.174,Provisional,UNSPECIFIED
2024-07-22 22:30:00,47,0.174,Provisional,UNSPECIFIED
2024-07-22 22:35:00,47,0.168,Provisional,UNSPECIFIED
2024-07-22 22:40:00,47,0.168,Provisional,UNSPECIFIED
2024-07-22 22:45:00,47,0.174,Provisional,UNSPECIFIED
2024-07-22 22:50:00,47,0.168,Provisional,UNSPECIFIED
2024-07-22 22:55:00,47,0.177,Provisional,UNSPECIFIED
2024-07-22 23:00:00,47,0.174,Provisional,UNSPECIFIED
2024-07-22 23:05:00,47,0.177,Provisional,UNSPECIFIED
2024-07-22 23:10:00,47,0.177,Provisional,UNSPECIFIED
2024-07-22 23:15:00,47,0.177,Provisional,UNSPECIFIED
2024-07-22 23:20:00,47,0.174,Provisional,UNSPECIFIED
2024-07-22 23:25:00,47,0.174,Provisional,UNSPECIFIED
2024-07-22 23:30:00,47,0.171,Provisional,UNSPECIFIED
2024-07-22 23:35:00,47,0.180,Provisional,UNSPECIFIED
2024-07-22 23:40:00,47,0.174,Provisional,UNSPECIFIED
2024-07-22 23:45:00,47,0.180,Provisional,UNSPECIFIED
2024-07-22 23:50:00,47,0.177,Provisional,UNSPECIFIED
2024-07-22 23:55:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 00:00:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 00:05:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 00:10:00,47,0.171,Provisional,UNSPECIFIED
2024-07-23 00:15:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 00:20:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 00:25:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 00:30:00,47,0.171,Provisional,UNSPECIFIED
2024-07-23 00:35:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 00:40:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 00:45:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 00:50:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 00:55:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 01:00:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 01:05:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 01:10:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 01:15:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 01:20:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 01:25:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 01:30:00,47,0.171,Provisional,UNSPECIFIED
2024-07-23 01:35:00,47,0.168,Provisional,UNSPECIFIED
2024-07-23 01:40:00,47,0.168,Provisional,UNSPECIFIED
2024-07-23 01:45:00,47,0.171,Provisional,UNSPECIFIED
2024-07-23 01:50:00,47,0.168,Provisional,UNSPECIFIED
2024-07-23 01:55:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 02:00:00,47,0.171,Provisional,UNSPECIFIED
2024-07-23 02:05:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 02:10:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 02:15:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 02:20:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 02:25:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 02:30:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 02:35:00,47,0.171,Provisional,UNSPECIFIED
2024-07-23 02:40:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 02:45:00,47,0.168,Provisional,UNSPECIFIED
2024-07-23 02:50:00,47,0.171,Provisional,UNSPECIFIED
2024-07-23 02:55:00,47,0.168,Provisional,UNSPECIFIED
2024-07-23 03:00:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 03:05:00,47,0.168,Provisional,UNSPECIFIED
2024-07-23 03:10:00,47,0.171,Provisional,UNSPECIFIED
2024-07-23 03:15:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 03:20:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 03:25:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 03:30:00,47,0.168,Provisional,UNSPECIFIED
2024-07-23 03:35:00,47,0.168,Provisional,UNSPECIFIED
2024-07-23 03:40:00,47,0.171,Provisional,UNSPECIFIED
2024-07-23 03:45:00,47,0.171,Provisional,UNSPECIFIED
2024-07-23 03:50:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 03:55:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 04:00:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 04:05:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 04:10:00,47,0.171,Provisional,UNSPECIFIED
2024-07-23 04:15:00,47,0.171,Provisional,UNSPECIFIED
2024-07-23 04:20:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 04:25:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 04:30:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 04:35:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 04:40:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 04:45:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 04:50:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 04:55:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 05:00:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 05:05:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 05:10:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 05:15:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 05:20:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 05:25:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 05:30:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 05:35:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 05:40:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 05:45:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 05:50:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 05:55:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 06:00:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 06:05:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 06:10:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 06:15:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 06:20:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 06:25:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 06:30:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 06:35:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 06:40:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 06:45:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 06:50:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 06:55:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 07:00:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 07:05:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 07:10:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 07:15:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 07:20:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 07:25:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 07:30:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 07:35:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 07:40:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 07:45:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 07:50:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 07:55:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 08:00:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 08:05:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 08:10:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 08:15:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 08:20:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 08:25:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 08:30:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 08:35:00,47,0.188,Provisional,UNSPECIFIED
2024-07-23 08:40:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 08:45:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 08:50:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 08:55:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 09:00:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 09:05:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 09:10:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 09:15:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 09:20:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 09:25:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 09:30:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 09:35:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 09:40:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 09:45:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 09:50:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 09:55:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 10:00:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 10:05:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 10:10:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 10:15:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 10:20:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 10:25:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 10:30:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 10:35:00,47,0.188,Provisional,UNSPECIFIED
2024-07-23 10:40:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 10:45:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 10:50:00,47,0.188,Provisional,UNSPECIFIED
2024-07-23 10:55:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 11:00:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 11:05:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 11:10:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 11:15:00,47,0.188,Provisional,UNSPECIFIED
2024-07-23 11:20:00,47,0.188,Provisional,UNSPECIFIED
2024-07-23 11:25:00,47,0.188,Provisional,UNSPECIFIED
2024-07-23 11:30:00,47,0.188,Provisional,UNSPECIFIED
2024-07-23 11:35:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 11:40:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 11:45:00,47,0.188,Provisional,UNSPECIFIED
2024-07-23 11:50:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 11:55:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 12:00:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 12:05:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 12:10:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 12:15:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 12:20:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 12:25:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 12:30:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 12:35:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 12:40:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 12:45:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 12:50:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 12:55:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 13:00:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 13:05:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 13:10:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 13:15:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 13:20:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 13:25:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 13:30:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 13:35:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 13:40:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 13:45:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 13:50:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 13:55:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 14:00:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 14:05:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 14:10:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 14:15:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 14:20:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 14:25:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 14:30:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 14:35:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 14:40:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 14:45:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 14:50:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 14:55:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 15:00:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 15:05:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 15:10:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 15:15:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 15:20:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 15:25:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 15:30:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 15:35:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 15:40:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 15:45:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 15:50:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 15:55:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 16:00:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 16:05:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 16:10:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 16:15:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 16:20:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 16:25:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 16:30:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 16:35:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 16:40:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 16:45:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 16:50:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 16:55:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 17:00:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 17:05:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 17:10:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 17:15:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 17:20:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 17:25:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 17:30:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 17:35:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 17:40:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 17:45:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 17:50:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 17:55:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 18:00:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 18:05:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 18:10:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 18:15:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 18:20:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 18:25:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 18:30:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 18:35:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 18:40:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 18:45:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 18:50:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 18:55:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 19:00:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 19:05:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 19:10:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 19:15:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 19:20:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 19:25:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 19:30:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 19:35:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 19:40:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 19:45:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 19:50:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 19:55:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 20:00:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 20:05:00,47,0.182,Provisional,UNSPECIFIED
2024-07-23 20:10:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 20:15:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 20:20:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 20:25:00,47,0.185,Provisional,UNSPECIFIED
2024-07-23 20:30:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 20:35:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 20:40:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 20:45:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 20:50:00,47,0.174,Provisional,UNSPECIFIED
2024-07-23 20:55:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 21:00:00,47,0.180,Provisional,UNSPECIFIED
2024-07-23 21:05:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 21:10:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 21:15:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 21:20:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 21:25:00,47,0.177,Provisional,UNSPECIFIED
2024-07-23 21:30:00,47,0.188,Provisional,UNSPECIFIED
2024-07-23 21:35:00,47,0.428,Provisional,UNSPECIFIED
2024-07-23 21:40:00,47,0.529,Provisional,UNSPECIFIED
2024-07-23 21:45:00,47,0.612,Provisional,UNSPECIFIED
2024-07-23 21:50:00,47,1.04,Provisional,UNSPECIFIED
2024-07-23 21:55:00,47,1.28,Provisional,UNSPECIFIED
2024-07-23 22:00:00,47,1.42,Provisional,UNSPECIFIED
2024-07-23 22:05:00,47,2.16,Provisional,UNSPECIFIED
2024-07-23 22:10:00,47,3.04,Provisional,UNSPECIFIED
2024-07-23 22:15:00,47,3.65,Provisional,UNSPECIFIED
2024-07-23 22:20:00,47,4.12,Provisional,UNSPECIFIED
2024-07-23 22:25:00,47,4.45,Provisional,UNSPECIFIED
2024-07-23 22:30:00,47,4.65,Provisional,UNSPECIFIED
2024-07-23 22:35:00,47,4.68,Provisional,UNSPECIFIED
2024-07-23 22:40:00,47,4.57,Provisional,UNSPECIFIED
2024-07-23 22:45:00,47,4.36,Provisional,UNSPECIFIED
2024-07-23 22:50:00,47,4.08,Provisional,UNSPECIFIED
2024-07-23 22:55:00,47,3.78,Provisional,UNSPECIFIED
2024-07-23 23:00:00,47,3.50,Provisional,UNSPECIFIED
2024-07-23 23:05:00,47,3.34,Provisional,UNSPECIFIED
2024-07-23 23:10:00,47,3.20,Provisional,UNSPECIFIED
2024-07-23 23:15:00,47,3.12,Provisional,UNSPECIFIED
2024-07-23 23:20:00,47,3.04,Provisional,UNSPECIFIED
2024-07-23 23:25:00,47,2.93,Provisional,UNSPECIFIED
2024-07-23 23:30:00,47,2.77,Provisional,UNSPECIFIED
2024-07-23 23:35:00,47,2.55,Provisional,UNSPECIFIED
2024-07-23 23:40:00,47,2.17,Provisional,UNSPECIFIED
2024-07-23 23:45:00,47,1.79,Provisional,UNSPECIFIED
2024-07-23 23:50:00,47,1.48,Provisional,UNSPECIFIED
2024-07-23 23:55:00,47,1.36,Provisional,UNSPECIFIED
2024-07-24 00:00:00,47,1.28,Provisional,UNSPECIFIED
2024-07-24 00:05:00,47,1.26,Provisional,UNSPECIFIED
2024-07-24 00:10:00,47,1.27,Provisional,UNSPECIFIED
2024-07-24 00:15:00,47,1.30,Provisional,UNSPECIFIED
2024-07-24 00:20:00,47,1.28,Provisional,UNSPECIFIED
2024-07-24 00:25:00,47,1.26,Provisional,UNSPECIFIED
2024-07-24 00:30:00,47,1.22,Provisional,UNSPECIFIED
2024-07-24 00:35:00,47,1.18,Provisional,UNSPECIFIED
2024-07-24 00:40:00,47,1.16,Provisional,UNSPECIFIED
2024-07-24 00:45:00,47,1.14,Provisional,UNSPECIFIED
2024-07-24 00:50:00,47,1.14,Provisional,UNSPECIFIED
2024-07-24 00:55:00,47,1.15,Provisional,UNSPECIFIED
2024-07-24 01:00:00,47,1.17,Provisional,UNSPECIFIED
2024-07-24 01:05:00,47,1.17,Provisional,UNSPECIFIED
